1.83 0.809886 0 0 1.54274
1.84 0.776691 0 0 1.46628
1.85 0.663774 0 0.00719482 1.25172
1.86 0.649742 0 0.00356318 1.22713
1.87 0.536899 0 0.00351822 1.02562
1.88 0.507509 0 0.00351198 0.991676
1.89 0.458949 0 0.00687748 0.876876
1.9 0.451967 0 0.0101201 0.907379
1.91 0.39434 0 0.0032592 0.766045
1.92 0.375404 0 0.00327871 0.73392
1.93 0.319932 0 0.00987506 0.603569
1.94 0.305826 0 0.0164858 0.549781
1.95 0.294307 0 0.00651863 0.577814
1.96 0.237213 0 0.00956507 0.443569
1.97 0.265275 0 0.0315827 0.485401
1.98 0.25142 0 0.031496 0.442472
1.99 0.217727 0 0.0314285 0.41177
2 0.256037 0 0.0464484 0.474691
2.01 0.18029 0 0.0484901 0.320329
2.02 0.177508 0 0.0577459 0.314604
2.03 0.163685 0 0.0480957 0.278629
2.04 0.18447 0 0.0681428 0.314443
2.05 0.195232 0 0.104918 0.304976
2.06 0.191207 0 0.107599 0.255854
2.07 0.189145 0 0.146682 0.238451
2.08 0.209866 0 0.17048 0.281825
2.09 0.19223 0 0.155099 0.24639
2.1 0.212952 0 0.19356 0.240791
2.11 0.251121 0 0.25128 0.271981
2.12 0.208769 0 0.238957 0.183931
2.13 0.234078 0 0.258419 0.224903
2.14 0.234614 0 0.295911 0.202314
2.15 0.229685 0 0.335557 0.167971
2.16 0.226619 0 0.314614 0.17172
2.17 0.245312 0 0.3318 0.199328
2.18 0.245263 0.0108206 0.349296 0.179167
2.19 0.273427 0 0.421639 0.154903
2.2 0.283034 0 0.455499 0.161026
2.21 0.286128 0.010424 0.477297 0.133813
2.22 0.30392 0.0197883 0.513811 0.137628
2.23 0.341263 0.0506959 0.583327 0.142282
2.24 0.318226 0.0200595 0.56839 0.118113
2.25 0.345297 0.0196973 0.643455 0.114185
2.26 0.380392 0.0194887 0.669819 0.164395
2.27 0.440462 0.0685731 0.789631 0.162871
2.28 0.431474 0.0476718 0.798242 0.127597
2.29 0.444027 0.0377324 0.827806 0.145501
2.3 0.491123 0.0280303 0.958314 0.132716
2.31 0.539775 0.0937362 1.04933 0.116336
2.32 0.541174 0.101071 1.04577 0.133078
2.33 0.583439 0.0905079 1.11339 0.158815
2.34 0.58026 0.206051 1.11031 0.116856
2.35 0.642182 0.160646 1.25735 0.120961
2.36 0.66483 0.221122 1.32779 0.103954
2.37 0.710962 0.290453 1.39756 0.0990121
2.38 0.668976 0.26894 1.31864 0.0998843
2.39 0.762989 0.251486 1.51758 0.11241
2.4 0.790789 0.239293 1.57956 0.110113
2.41 0.782906 0.305863 1.56191 0.101984
2.42 0.841319 0.220706 1.67158 0.13702
2.43 0.892508 0.276262 1.78265 0.137702
2.44 0.871365 0.299009 1.75343 0.0993082
2.45 0.954009 0.434139 1.90284 0.108829
2.46 0.983202 0.43901 1.93723 0.130903
2.47 1.00252 0.411001 2.01782 0.109093
2.48 1.0564 0.496495 2.09021 0.140356
2.49 1.09094 0.468475 2.22228 0.089514
2.5 1.07727 0.45651 2.15017 0.134068
2.51 1.16868 0.571866 2.31448 0.140946
2.52 1.18225 0.5348 2.36526 0.130407
2.53 1.27072 0.684974 2.52793 0.131184
2.54 1.24091 0.712583 2.44996 0.12417
2.55 1.17052 0.695759 2.29361 0.124769
2.56 1.23129 0.592943 2.4814 0.109005
2.57 1.26488 0.567276 2.5454 0.112336
2.58 1.27696 0.613128 2.55532 0.129709
2.59 1.23318 0.494422 2.51876 0.108584
2.6 1.25739 0.656376 2.48834 0.138617
2.61 1.22263 0.681196 2.4225 0.129276
2.62 1.28405 0.676349 2.55115 0.131394
2.63 1.27993 0.60409 2.5685 0.130162
2.64 1.24456 0.665681 2.45304 0.142092
2.65 1.28637 0.609823 2.53672 0.149023
2.66 1.26254 0.698713 2.4417 0.156595
2.67 1.18284 0.876219 2.26224 0.131468
2.68 1.18898 0.75687 2.2918 0.151355
2.69 1.183 0.674055 2.26653 0.165278
2.7 1.19159 0.836525 2.29053 0.130687
2.71 1.21743 0.788085 2.30069 0.164494
2.72 1.15461 0.724116 2.22382 0.149881
2.73 1.1125 0.760928 2.10274 0.163828
2.74 1.16014 0.88741 2.19921 0.156363
2.75 1.12515 0.755432 2.12606 0.161289
2.76 1.10792 0.749139 2.09515 0.153904
2.77 1.11488 0.783731 2.07756 0.189803
2.78 1.05845 0.740703 1.94758 0.194598
2.79 1.09458 0.890344 2.01427 0.180223
2.8 1.06976 0.898537 1.91824 0.202946
2.81 0.962943 0.876558 1.73204 0.173463
2.82 1.00747 1.10881 1.75573 0.173412
2.83 0.998499 1.02459 1.74425 0.196995
2.84 0.993581 1.14039 1.69653 0.204886
2.85 0.970926 1.24498 1.62439 0.199109
2.86 1.00185 1.09977 1.69301 0.225834
2.87 0.967029 1.27007 1.57949 0.223436
2.88 1.00604 1.27971 1.6674 0.201835
2.89 0.981139 1.46375 1.50952 0.258235
2.9 0.916294 1.37138 1.45254 0.218005
2.91 0.920082 1.48872 1.37524 0.236972
2.92 0.910309 1.51782 1.36062 0.234275
2.93 0.893263 1.65052 1.30181 0.219414
2.94 0.891412 1.66881 1.24868 0.251831
2.95 0.879748 1.68659 1.24791 0.248834
2.96 0.932197 2.09474 1.23084 0.271062
2.97 0.885727 2.05985 1.13294 0.255243
2.98 0.883181 1.9277 1.1329 0.278427
2.99 0.847374 1.66251 1.10593 0.284864
3 0.871559 1.99266 1.08685 0.277481
3.01 0.885264 2.04741 1.08582 0.293855
3.02 0.840315 2.0606 1.01854 0.258696
3.03 0.828384 2.21499 0.938895 0.296049
3.04 0.884438 2.33299 1.0404 0.266422
3.05 0.804934 2.18118 0.903268 0.259301
3.06 0.870007 2.37545 0.943326 0.309585
3.07 0.863393 2.42078 0.952934 0.294553
3.08 0.877799 2.39425 0.950038 0.312282
3.09 0.851407 2.45302 0.898028 0.292388
3.1 0.846945 2.38091 0.926344 0.284404
3.11 0.813672 2.19367 0.877484 0.303098
3.12 0.832309 2.19671 0.84328 0.358842
3.13 0.847761 2.3902 0.823144 0.376375
3.14 0.834084 2.28661 0.811166 0.375219
3.15 0.813948 2.308 0.773507 0.333701
3.16 0.809467 2.39249 0.769516 0.327945
3.17 0.826874 2.30999 0.783855 0.368093
3.18 0.820995 2.0733 0.784989 0.407788
3.19 0.821826 2.23223 0.771499 0.386442
3.2 0.790789 1.98255 0.791018 0.352595
3.21 0.784149 2.0224 0.719018 0.40109
3.22 0.802012 2.17745 0.692264 0.412611
3.23 0.802102 1.87542 0.733359 0.444671
3.24 0.77165 1.77162 0.723026 0.40992
3.25 0.744384 1.77714 0.68961 0.377688
3.26 0.747264 1.70217 0.651748 0.433057
3.27 0.733854 1.5812 0.62299 0.457713
3.28 0.757385 1.68611 0.6458 0.46317
3.29 0.748032 1.48904 0.635523 0.48896
3.3 0.742572 1.58774 0.651237 0.446579
3.31 0.739936 1.42428 0.636374 0.465554
3.32 0.747615 1.25505 0.664138 0.517702
3.33 0.755696 1.28845 0.658642 0.513448
3.34 0.759135 1.37841 0.585877 0.541622
3.35 0.707786 1.0974 0.597707 0.493704
3.36 0.731054 1.1437 0.630277 0.493199
3.37 0.738417 0.974734 0.625095 0.555734
3.38 0.750803 1.03623 0.628821 0.559046
3.39 0.766665 0.967591 0.631635 0.607243
3.4 0.725331 0.989938 0.588327 0.526126
3.41 0.735554 0.908725 0.604413 0.571767
3.42 0.760343 0.863294 0.620434 0.584086
3.43 0.72741 0.681334 0.625107 0.573998
3.44 0.748749 0.832233 0.631236 0.598606
3.45 0.736948 0.686018 0.618884 0.596756
3.46 0.745536 0.686524 0.603199 0.617806
3.47 0.730702 0.670654 0.595282 0.580419
3.48 0.745399 0.667527 0.586238 0.629385
3.49 0.774479 0.736092 0.605589 0.655618
3.5 0.757414 0.572732 0.606264 0.629133
3.51 0.777532 0.628526 0.611075 0.643483
3.52 0.806091 0.587982 0.634883 0.661084
3.53 0.757118 0.517391 0.612921 0.636894
3.54 0.801766 0.496901 0.669066 0.650413
3.55 0.739773 0.555813 0.578929 0.607644
3.56 0.803584 0.474646 0.608515 0.70943
3.57 0.784448 0.484364 0.616711 0.679512
3.58 0.813681 0.454226 0.626527 0.695114
3.59 0.819111 0.489933 0.663215 0.672601
3.6 0.824598 0.418355 0.654111 0.655429
3.61 0.831524 0.438602 0.617017 0.727985
3.62 0.871951 0.421047 0.683311 0.741755
3.63 0.845318 0.436808 0.614791 0.743882
3.64 0.871043 0.428492 0.663688 0.744257
3.65 0.895421 0.454698 0.679865 0.767348
3.66 0.88778 0.360762 0.659964 0.787626
3.67 0.889768 0.391394 0.676077 0.809184
3.68 0.889852 0.432632 0.653734 0.819014
3.69 0.915927 0.437855 0.668325 0.814501
3.7 0.927312 0.374787 0.667216 0.835512
3.71 0.9367 0.415298 0.693954 0.849712
3.72 0.920212 0.342011 0.695752 0.822395
3.73 0.929013 0.409782 0.666707 0.847612
3.74 0.952762 0.387527 0.7232 0.860377
3.75 0.963944 0.406126 0.67841 0.916016
3.76 0.932809 0.31763 0.643172 0.86915
3.77 0.956579 0.384452 0.718424 0.861663
3.78 0.970045 0.42887 0.722577 0.864243
3.79 0.993541 0.393525 0.711202 0.887931
3.8 1.00687 0.364852 0.698775 0.935327
3.81 0.996023 0.376797 0.684674 0.916063
3.82 1.03868 0.455322 0.734149 0.944747
3.83 1.04488 0.489485 0.738495 0.939233
3.84 1 0.414511 0.671602 0.930862
3.85 1.05216 0.448369 0.729158 0.98619
3.86 0.999115 0.393751 0.689934 0.906209
3.87 0.975698 0.387564 0.690536 0.873312
3.88 1.04932 0.425352 0.753026 0.946899
3.89 1.06168 0.458663 0.734128 0.970462
3.9 1.07371 0.460467 0.764695 0.963125
3.91 1.02355 0.434162 0.68792 0.924519
3.92 1.09112 0.430721 0.794003 0.978863
3.93 1.0448 0.449095 0.743756 0.925883
3.94 1.08989 0.484582 0.777216 0.980918
3.95 1.09121 0.54622 0.7466 0.977449
3.96 1.08859 0.476127 0.753062 0.990701
3.97 1.09257 0.52147 0.754843 0.978868
3.98 1.05409 0.522484 0.736767 0.955721
3.99 1.11103 0.577842 0.745099 0.98585
4 1.08183 0.550216 0.73565 0.97393
4.01 1.09796 0.550746 0.782557 0.986049
4.02 1.08798 0.545069 0.75981 0.992874
4.03 1.0486 0.511352 0.748852 0.948853
4.04 1.12256 0.642433 0.78294 1.0274
4.05 1.11687 0.633282 0.804122 1.00191
4.06 1.11151 0.621162 0.772502 1.00958
4.07 1.11931 0.589758 0.820859 1.02251
4.08 1.14078 0.569861 0.822975 1.03532
4.09 1.12418 0.611174 0.827701 1.00671
4.1 1.11421 0.577011 0.812171 1.00191
4.11 1.13378 0.573475 0.883635 0.988028
4.12 1.10864 0.681448 0.805798 0.988989
4.13 1.1299 0.637287 0.841345 0.982242
4.14 1.10593 0.642387 0.809945 0.994214
4.15 1.10206 0.677121 0.84424 0.974584
4.16 1.16508 0.668776 0.879583 1.01392
4.17 1.1518 0.716953 0.912227 0.9429
4.18 1.14254 0.722499 0.858657 0.992614
4.19 1.0966 0.682017 0.876417 0.914028
4.2 1.10193 0.739744 0.860453 0.943745
4.21 1.1039 0.676971 0.846337 0.949991
4.22 1.10307 0.787831 0.877587 0.904349
4.23 1.09464 0.846973 0.832286 0.887473
4.24 1.08502 0.853411 0.890351 0.825981
4.25 1.08478 0.860307 0.851052 0.861647
4.26 1.08273 0.833514 0.882715 0.843658
4.27 1.04301 0.798268 0.86089 0.81583
4.28 1.07661 0.880514 0.889421 0.796109
4.29 1.07378 0.920932 0.869713 0.868488
4.3 1.06406 0.923936 0.90053 0.800249
4.31 1.08038 0.946045 0.916206 0.813037
4.32 1.09286 0.959716 0.916519 0.803066
4.33 1.09423 0.953872 0.917329 0.812415
4.34 1.08561 1.04709 0.899653 0.797439
4.35 1.08456 1.05827 0.918444 0.765888
4.36 1.07876 0.976677 0.936132 0.775275
4.37 1.06327 1.00698 0.94567 0.738681
4.38 1.08282 1.03253 0.959415 0.751139
4.39 1.04503 0.968096 0.960579 0.70102
4.4 1.0782 1.07913 0.962107 0.742679
4.41 1.06564 1.00114 0.958992 0.742094
4.42 1.02285 0.902615 0.995526 0.6631
4.43 1.05824 1.11169 1.00408 0.687186
4.44 1.06892 1.09136 0.990846 0.676718
4.45 1.04432 1.03164 1.01732 0.660645
4.46 1.06424 1.09837 0.999515 0.696487
4.47 1.06315 1.11121 1.05712 0.66577
4.48 1.06713 1.09322 1.04763 0.662074
4.49 1.08947 1.11871 1.0666 0.669951
4.5 1.05876 1.13887 1.06038 0.625766
4.51 1.06505 1.03988 1.09185 0.649937
4.52 1.09362 1.05374 1.10638 0.662693
4.53 1.06107 1.13001 1.06551 0.658631
4.54 1.08981 1.15251 1.11927 0.641089
4.55 1.10399 1.22193 1.14214 0.642208
4.56 1.06284 1.08157 1.09385 0.62807
4.57 1.10195 1.18689 1.13229 0.611127
4.58 1.08076 1.09273 1.12915 0.641768
4.59 1.1049 1.21311 1.12705 0.618791
4.6 1.09444 1.09382 1.18514 0.606868
4.61 1.08665 1.29641 1.17211 0.583097
4.62 1.10595 1.26 1.19386 0.602913
4.63 1.08791 1.20272 1.17849 0.588139
4.64 1.06564 1.14581 1.15845 0.575395
4.65 1.06495 1.22784 1.12771 0.590323
4.66 1.07416 1.24076 1.16172 0.585726
4.67 1.12341 1.28325 1.20499 0.60359
4.68 1.08547 1.18634 1.19217 0.549145
4.69 1.1073 1.24373 1.26785 0.536356
4.7 1.10688 1.33415 1.22497 0.555945
4.71 1.0924 1.18278 1.2488 0.542454
4.72 1.12038 1.27782 1.21592 0.583623
4.73 1.11877 1.24683 1.25304 0.552397
4.74 1.13017 1.37804 1.2709 0.560712
4.75 1.13603 1.3181 1.26482 0.567567
4.76 1.14426 1.31237 1.30342 0.539854
4.77 1.15572 1.44017 1.28911 0.565913
4.78 1.14913 1.38998 1.30584 0.534674
4.79 1.15072 1.41732 1.30072 0.541672
4.8 1.14062 1.45625 1.29565 0.549168
4.81 1.15249 1.41461 1.30922 0.561187
4.82 1.16103 1.42072 1.34246 0.518406
4.83 1.14812 1.39662 1.3326 0.526464
4.84 1.1678 1.40594 1.35157 0.550021
4.85 1.16133 1.39906 1.33105 0.561482
4.86 1.15349 1.43621 1.31597 0.539081
4.87 1.16923 1.46035 1.34288 0.563937
4.88 1.14356 1.52216 1.29722 0.548142
4.89 1.15698 1.5433 1.32749 0.53236
4.9 1.1607 1.46108 1.35859 0.537368
4.91 1.17294 1.4698 1.335 0.559915
4.92 1.17953 1.45155 1.3985 0.528673
4.93 1.15673 1.43278 1.34385 0.540566
4.94 1.16217 1.51059 1.33422 0.540962
4.95 1.19255 1.61311 1.35479 0.549464
4.96 1.14604 1.50789 1.32991 0.525168
4.97 1.14451 1.48138 1.31539 0.532981
4.98 1.15988 1.52526 1.34694 0.52005
4.99 1.15905 1.56728 1.30498 0.5343
5 1.15572 1.48298 1.33681 0.528674
5.01 1.1252 1.48925 1.27043 0.519301
5.02 1.12826 1.59431 1.29248 0.503213
5.03 1.14804 1.53733 1.32426 0.534433
5.04 1.13893 1.48379 1.34716 0.488381
5.05 1.12664 1.51081 1.2906 0.530356
5.06 1.15298 1.66473 1.31528 0.490995
5.07 1.10942 1.62204 1.24032 0.503755
5.08 1.12598 1.48474 1.27458 0.52321
5.09 1.10933 1.48144 1.2797 0.488037
5.1 1.11424 1.53414 1.25712 0.510103
5.11 1.10748 1.48984 1.25182 0.511707
5.12 1.13021 1.50313 1.2811 0.517095
5.13 1.09223 1.4591 1.23268 0.495097
5.14 1.07777 1.4361 1.22529 0.467838
5.15 1.09139 1.4852 1.25659 0.48195
5.16 1.09947 1.47044 1.24736 0.482555
5.17 1.08045 1.36599 1.21361 0.497283
5.18 1.10471 1.40654 1.22758 0.509319
5.19 1.07898 1.31063 1.23794 0.506036
5.2 1.07981 1.40672 1.209 0.495659
5.21 1.08634 1.48512 1.21919 0.49419
5.22 1.08306 1.34577 1.21475 0.489516
5.23 1.04592 1.32284 1.16495 0.481588
5.24 1.06612 1.37106 1.17649 0.498032
5.25 1.06618 1.33472 1.17318 0.492363
5.26 1.05526 1.29262 1.18367 0.483023
5.27 1.06843 1.40082 1.16396 0.520738
5.28 1.03433 1.32314 1.11952 0.497671
5.29 1.04278 1.38469 1.0929 0.530882
5.3 1.04517 1.36749 1.09889 0.528517
5.31 1.06333 1.4344 1.12346 0.524931
5.32 1.04436 1.35301 1.11508 0.496129
5.33 1.06335 1.40761 1.15188 0.489151
5.34 1.02966 1.3154 1.0948 0.508583
5.35 1.04812 1.39733 1.10035 0.519331
5.36 0.99448 1.35222 1.02331 0.501186
5.37 0.989458 1.30447 1.04991 0.486567
5.38 1.03327 1.33512 1.09864 0.492745
5.39 1.03416 1.43454 1.06545 0.524586
5.4 1.01966 1.30207 1.04277 0.497201
5.41 1.01231 1.36338 1.02203 0.531696
5.42 1.01494 1.32383 1.03732 0.523939
5.43 1.02608 1.34519 1.0398 0.508214
5.44 1.02676 1.32223 1.05536 0.509003
5.45 1.03049 1.32346 1.03967 0.506437
5.46 0.997766 1.19816 1.0091 0.522817
5.47 0.979434 1.1832 0.970483 0.520822
5.48 0.966109 1.15849 0.955782 0.510958
5.49 1.01018 1.26398 1.02235 0.519173
5.5 1.00553 1.17884 1.04931 0.519846
5.51 0.959386 1.0921 0.971149 0.504124
5.52 0.992892 1.175 0.985651 0.540161
5.53 0.976376 1.18968 0.981033 0.514696
5.54 0.960964 1.0235 0.964843 0.528253
5.55 0.970908 1.04756 0.967 0.522668
5.56 0.987195 1.12434 0.98756 0.52658
5.57 0.961366 1.09314 0.918934 0.55745
5.58 0.991049 1.06192 0.998367 0.564771
5.59 0.978057 1.11612 0.961448 0.54342
5.6 0.95456 1.03515 0.948449 0.529134
5.61 0.972603 1.12455 0.932473 0.554748
5.62 0.951041 1.01259 0.915115 0.545705
5.63 0.964702 0.956698 0.936735 0.569137
5.64 0.967349 0.996523 0.948626 0.566224
5.65 0.966043 0.980603 0.922694 0.568715
5.66 0.948011 0.994891 0.90818 0.555631
5.67 0.947979 0.964843 0.907518 0.568732
5.68 0.96166 1.01204 0.926427 0.574117
5.69 0.958642 1.00726 0.906468 0.553404
5.7 0.934818 0.897364 0.894585 0.556897
5.71 0.965632 0.98238 0.932133 0.564529
5.72 0.970968 1.03509 0.922401 0.566407
5.73 0.957721 0.989758 0.909705 0.570449
5.74 0.96382 0.986284 0.912317 0.573034
5.75 0.946272 0.927894 0.89093 0.56508
5.76 0.96226 0.957104 0.879192 0.602301
5.77 0.95533 0.990671 0.887623 0.576446
5.78 0.970003 0.946651 0.912028 0.58362
5.79 0.965121 0.914426 0.922671 0.596616
5.8 0.986043 0.991219 0.928476 0.586054
5.81 0.977132 0.941576 0.916864 0.608869
5.82 0.987879 0.877753 0.931026 0.606478
5.83 0.970276 0.923896 0.888301 0.615982
5.84 0.96968 0.872779 0.900722 0.603405
5.85 0.971276 0.994552 0.894639 0.595138
5.86 0.946834 0.870807 0.89739 0.581157
5.87 0.957158 0.910972 0.896123 0.598583
5.88 0.973905 0.858995 0.918339 0.627361
5.89 0.968019 0.902273 0.886053 0.601827
5.9 0.966879 0.859018 0.902274 0.601495
5.91 0.965315 0.901096 0.885012 0.617343
5.92 0.965741 0.89026 0.883907 0.624305
5.93 0.950609 0.839306 0.868761 0.623149
5.94 0.966606 0.973214 0.892445 0.58577
5.95 0.968504 0.890434 0.906005 0.612081
5.96 0.980978 0.982172 0.882936 0.623505
5.97 0.988764 0.944351 0.891361 0.621665
5.98 0.975997 0.884733 0.894648 0.623917
5.99 0 0 0 0
